d3mIndex,RegionName,ZoneName,WoredaName,dateTime,Malnutrition_total_Cases
7712,Oromia,South West Shewa,Goro,9/1/18,3
7713,Oromia,South West Shewa,Ilu,9/1/18,0
7714,Oromia,South West Shewa,Kersana Malima,9/1/18,16
7715,Oromia,South West Shewa,Seden Sodo,9/1/18,2
7716,Oromia,South West Shewa,Sodo Dac'Ha,9/1/18,0
7717,Oromia,South West Shewa,St.Luke Hospital,9/1/18,13
7718,Oromia,South West Shewa,Tole,9/1/18,0
7719,Oromia,South West Shewa,Tulu Bolo Hospital,9/1/18,5
7720,Oromia,South West Shewa,Woliso Rural,9/1/18,0
7721,Oromia,South West Shewa,Wonchi,9/1/18,0
7722,Oromia,Sululta Town,Sululta Town,9/1/18,11
7723,Oromia,West Arsi,Adaba,9/1/18,24
7724,Oromia,West Arsi,Arsi Negele Rural,9/1/18,42
7725,Oromia,West Arsi,Arsi Negele Town,9/1/18,2
7726,Oromia,West Arsi,Bishan Guracha Town,9/1/18,2
7727,Oromia,West Arsi,Dodola  Hospital,9/1/18,3
7728,Oromia,West Arsi,Dodola Rural,9/1/18,0
7729,Oromia,West Arsi,Dodola Town,9/1/18,0
7730,Oromia,West Arsi,Gambo Hospital,9/1/18,13
7731,Oromia,West Arsi,Gedeb Asasa,9/1/18,17
7732,Oromia,West Arsi,Hebal Arsi,9/1/18,15
7733,Oromia,West Arsi,Kofele,9/1/18,7
7734,Oromia,West Arsi,Kokosa,9/1/18,4
7735,Oromia,West Arsi,Kokosa  Hospital,9/1/18,1
7736,Oromia,West Arsi,Kore,9/1/18,0
7737,Oromia,West Arsi,Loke Hada Hospital,9/1/18,4
7738,Oromia,West Arsi,Nensebo,9/1/18,8
7739,Oromia,West Arsi,Shala,9/1/18,224
7740,Oromia,West Arsi,Shashemene Rural,9/1/18,126
7741,Oromia,West Arsi,Siraro,9/1/18,224
7742,Oromia,West Arsi,Wondo,9/1/18,27
7743,Oromia,west Guji,Abaya,9/1/18,41
7744,Oromia,west Guji,Biebirsa kojowa,9/1/18,29
7745,Oromia,west Guji,Bule Hora,9/1/18,27
7746,Oromia,west Guji,Bule Hora hospital,9/1/18,0
7747,Oromia,west Guji,Bule Hora Toun,9/1/18,1
7748,Oromia,west Guji,Dugda Dawa,9/1/18,8
7749,Oromia,west Guji,Gelana,9/1/18,5
7750,Oromia,west Guji,Hanbala,9/1/18,0
7751,Oromia,west Guji,kercha,9/1/18,31
7752,Oromia,west Guji,Kercha hospital,9/1/18,17
7753,Oromia,west Guji,Mkelka Soda,9/1/18,11
7754,Oromia,west Guji,Suro barguda,9/1/18,4
7755,Oromia,West Hararge,Anchar,9/1/18,24
7756,Oromia,West Hararge,Bedesa Town,9/1/18,15
7757,Oromia,West Hararge,Boke,9/1/18,98
7758,Oromia,West Hararge,Burka Dimtu,9/1/18,77
7759,Oromia,West Hararge,Chiro Hospital,9/1/18,11
7760,Oromia,West Hararge,Chiro Town,9/1/18,9
7761,Oromia,West Hararge,Chiro Zuriya,9/1/18,172
7762,Oromia,West Hararge,Daro Lebu,9/1/18,61
7763,Oromia,West Hararge,Doba,9/1/18,75
7764,Oromia,West Hararge,Gelemso Hospital,9/1/18,17
7765,Oromia,West Hararge,Gemechis,9/1/18,94
7766,Oromia,West Hararge,Guba Qoricha,9/1/18,36
7767,Oromia,West Hararge,Habro,9/1/18,62
7768,Oromia,West Hararge,Hawi gudina,9/1/18,20
7769,Oromia,West Hararge,Meiso,9/1/18,81
7770,Oromia,West Hararge,Mesela,9/1/18,105
7771,Oromia,West Hararge,Oda Bultum,9/1/18,162
7772,Oromia,West Hararge,Tulo,9/1/18,68
7773,Oromia,West Hararge,West Harerge	Gumbi Bordede,9/1/18,80
7774,Oromia,West Shewa,Abuna Gindeberet,9/1/18,19
7775,Oromia,West Shewa,Adea Berga,9/1/18,7
7776,Oromia,West Shewa,Ambo,9/1/18,7
7777,Oromia,West Shewa,Ambo Hospital,9/1/18,8
7778,Oromia,West Shewa,Ambo University  Hosp,9/1/18,1
7779,Oromia,West Shewa,Bako Hospital,9/1/18,3
7780,Oromia,West Shewa,Bako Tibe,9/1/18,10
7781,Oromia,West Shewa,Chelia,9/1/18,2
7782,Oromia,West Shewa,Codi,9/1/18,5
7783,Oromia,West Shewa,Dano,9/1/18,4
7784,Oromia,West Shewa,Dendi,9/1/18,8
7785,Oromia,West Shewa,Ejerie,9/1/18,1
7786,Oromia,West Shewa,Ejersa Lafo,9/1/18,0
7787,Oromia,West Shewa,Elifata,9/1/18,2
7788,Oromia,West Shewa,Gedo Hospital,9/1/18,3
7789,Oromia,West Shewa,Ginde Beret,9/1/18,1
7790,Oromia,West Shewa,Gindeberet Hospital,9/1/18,3
7791,Oromia,West Shewa,Gojo Hospital,9/1/18,2
7792,Oromia,West Shewa,Guder Hosp,9/1/18,2
7793,Oromia,West Shewa,Ilu Galan,9/1/18,7
7794,Oromia,West Shewa,Inchini Hospital,9/1/18,5
7795,Oromia,West Shewa,Jeldu,9/1/18,0
7796,Oromia,West Shewa,Jibat,9/1/18,0
7797,Oromia,West Shewa,Liban Jawi,9/1/18,2
7798,Oromia,West Shewa,Meta Waliqite,9/1/18,1
7799,Oromia,West Shewa,Metarobi,9/1/18,6
7800,Oromia,West Shewa,Midakegni,9/1/18,8
7801,Oromia,West Shewa,Nono,9/1/18,10
7802,Oromia,West Shewa,Tibe Kutaye,9/1/18,0
7803,Oromia,West Shewa,Tikur Enchini,9/1/18,2
7804,Oromia,West Wellega,Ayira,9/1/18,1
7805,Oromia,West Wellega,Ayira Hospital,9/1/18,2
7806,Oromia,West Wellega,Babo Gembel,9/1/18,0
7807,Oromia,West Wellega,Begi,9/1/18,6
7808,Oromia,West Wellega,Begi hospital,9/1/18,5
7809,Oromia,West Wellega,Boji Cheqorsa,9/1/18,0
7810,Oromia,West Wellega,Boji Dermeji,9/1/18,0
7811,Oromia,West Wellega,Genji,9/1/18,0
7812,Oromia,West Wellega,Gimbi,9/1/18,0
7813,Oromia,West Wellega,Gimbi Adventist hospital,9/1/18,0
7814,Oromia,West Wellega,Gimbi public  Hospital,9/1/18,1
7815,Oromia,West Wellega,Gimbi Rural,9/1/18,0
7816,Oromia,West Wellega,Guliso,9/1/18,0
7817,Oromia,West Wellega,Haru,9/1/18,2
7818,Oromia,West Wellega,Homa,9/1/18,0
7819,Oromia,West Wellega,Jarso,9/1/18,0
7820,Oromia,West Wellega,Kundala,9/1/18,8
7821,Oromia,West Wellega,Lalo Asabi,9/1/18,0
7822,Oromia,West Wellega,Lata Sibu,9/1/18,0
7823,Oromia,West Wellega,Mendi Hospital,9/1/18,0
7824,Oromia,West Wellega,Mendi Town,9/1/18,0
7825,Oromia,West Wellega,Mene Sibu,9/1/18,1
7826,Oromia,West Wellega,Nejo Hospital,9/1/18,4
7827,Oromia,West Wellega,Nejo Rural,9/1/18,0
7828,Oromia,West Wellega,Nejo Town,9/1/18,0
7829,Oromia,West Wellega,Nole Kaba,9/1/18,0
7830,Oromia,West Wellega,Qiltu Kara,9/1/18,0
7831,Oromia,West Wellega,Seyo Nole,9/1/18,0
7832,Oromia,West Wellega,Yubdo,9/1/18,0
7833,Oromia,Woliso town,Woliso town,9/1/18,2
7834,Oromia,Adama Special Town,Adama Town,10/1/18,38
7835,Oromia,Ambo town,Ambo town,10/1/18,0
7836,Oromia,Arsi,Amigna,10/1/18,15
7837,Oromia,Arsi,Aseko,10/1/18,30
7838,Oromia,Arsi,Bale Gesgara,10/1/18,46
7839,Oromia,Arsi,Bekoji Town,10/1/18,12
7840,Oromia,Arsi,Chole,10/1/18,9
7841,Oromia,Arsi,Deksis,10/1/18,11
7842,Oromia,Arsi,Digeluna Tijo,10/1/18,16
7843,Oromia,Arsi,Dodota,10/1/18,11
7844,Oromia,Arsi,Enkelo Wabe,10/1/18,3
7845,Oromia,Arsi,Gololcha,10/1/18,22
7846,Oromia,Arsi,Guna,10/1/18,28
7847,Oromia,Arsi,Hitosa,10/1/18,21
7848,Oromia,Arsi,Jeju,10/1/18,44
7849,Oromia,Arsi,Limuna Bilbilo,10/1/18,20
7850,Oromia,Arsi,Ludehetosa,10/1/18,17
7851,Oromia,Arsi,Merti,10/1/18,44
7852,Oromia,Arsi,Munesa,10/1/18,7
7853,Oromia,Arsi,Robe,10/1/18,45
7854,Oromia,Arsi,Seru,10/1/18,24
7855,Oromia,Arsi,Shenan kolu,10/1/18,67
7856,Oromia,Arsi,Shirka,10/1/18,30
7857,Oromia,Arsi,Sire,10/1/18,3
7858,Oromia,Arsi,Sude,10/1/18,5
7859,Oromia,Arsi,Tena,10/1/18,8
7860,Oromia,Arsi,Tiyo,10/1/18,11
7861,Oromia,Arsi,Zeway Dugda,10/1/18,113
7862,Oromia,Assela Town,Assela Town,10/1/18,15
7863,Oromia,Bale,Agarfa,10/1/18,15
7864,Oromia,Bale,Arena Buluq,10/1/18,139
7865,Oromia,Bale,Berbere,10/1/18,151
7866,Oromia,Bale,Dawe Qachen,10/1/18,30
7867,Oromia,Bale,Dawe Serar,10/1/18,60
7868,Oromia,Bale,Delo Mena,10/1/18,134
7869,Oromia,Bale,Dinsho,10/1/18,7
7870,Oromia,Bale,Gasera,10/1/18,18
7871,Oromia,Bale,Ginir,10/1/18,134
7872,Oromia,Bale,Ginir Town,10/1/18,8
7873,Oromia,Bale,Goba,10/1/18,7
7874,Oromia,Bale,Goba Town,10/1/18,27
7875,Oromia,Bale,Gololcha,10/1/18,50
7876,Oromia,Bale,Goro,10/1/18,88
7877,Oromia,Bale,Gura Dhamole,10/1/18,32
7878,Oromia,Bale,Legehida,10/1/18,48
7879,Oromia,Bale,Meda Welabu,10/1/18,115
7880,Oromia,Bale,Raitu,10/1/18,33
7881,Oromia,Bale,Seweyna,10/1/18,60
7882,Oromia,Bale,Sinana,10/1/18,30
7883,Oromia,Bishoftu Town,Bishoftu Town,10/1/18,1
7884,Oromia,Borena,Arero,10/1/18,4
7885,Oromia,Borena,Dhas,10/1/18,6
7886,Oromia,Borena,Dilo,10/1/18,8
7887,Oromia,Borena,Dire,10/1/18,5
7888,Oromia,Borena,Dubluk,10/1/18,1
7889,Oromia,Borena,El way,10/1/18,1
7890,Oromia,Borena,Gomole,10/1/18,11
7891,Oromia,Borena,Guchi,10/1/18,1
7892,Oromia,Borena,Meyo,10/1/18,7
7893,Oromia,Borena,Moyale,10/1/18,25
7894,Oromia,Borena,Moyale Hospital,10/1/18,2
7895,Oromia,Borena,Teltele,10/1/18,2
7896,Oromia,Borena,Wachile,10/1/18,6
7897,Oromia,Borena,Yabelo,10/1/18,0
7898,Oromia,Borena,Yabelo Hospital,10/1/18,4
7899,Oromia,Borena,Yabelo Rural,10/1/18,3
7900,Oromia,Buno Bedele,Bedele Hospital,10/1/18,0
7901,Oromia,Buno Bedele,Bedele Town,10/1/18,0
7902,Oromia,Buno Bedele,Bedele Zuriya,10/1/18,6
7903,Oromia,Buno Bedele,Boricha,10/1/18,12
7904,Oromia,Buno Bedele,Chewaqa,10/1/18,19
7905,Oromia,Buno Bedele,Chora,10/1/18,0
7906,Oromia,Buno Bedele,Dapho Hana,10/1/18,2
7907,Oromia,Buno Bedele,Dedesa,10/1/18,7
7908,Oromia,Buno Bedele,Diga,10/1/18,0
7909,Oromia,Buno Bedele,Gechi,10/1/18,0
7910,Oromia,Buno Bedele,Meko,10/1/18,1
7911,Oromia,Burayu Town,Burayu Town,10/1/18,7
7912,Oromia,Dukem Town,Dukem Town,10/1/18,0
7913,Oromia,East Hararge,Aweday Town,10/1/18,19
7914,Oromia,East Hararge,Babile,10/1/18,15
7915,Oromia,East Hararge,Babile Woreda,10/1/18,28
7916,Oromia,East Hararge,Bedeno,10/1/18,277
7917,Oromia,East Hararge,Bisidimo Hospital,10/1/18,62
7918,Oromia,East Hararge,Chelenko Hospital,10/1/18,14
7919,Oromia,East Hararge,Chinakesen,10/1/18,115
7920,Oromia,East Hararge,Deder,10/1/18,63
7921,Oromia,East Hararge,Deder Hospital,10/1/18,7
7922,Oromia,East Hararge,Deder Town,10/1/18,1
7923,Oromia,East Hararge,Fedis,10/1/18,192
7924,Oromia,East Hararge,Garemuleta Hospital,10/1/18,34
7925,Oromia,East Hararge,Girawa,10/1/18,211
7926,Oromia,East Hararge,Gole Oda,10/1/18,54
7927,Oromia,East Hararge,Goro Gutu,10/1/18,40
7928,Oromia,East Hararge,Goro Muti,10/1/18,29
7929,Oromia,East Hararge,Gursum,10/1/18,189
7930,Oromia,East Hararge,Haromaya Hospital,10/1/18,28
7931,Oromia,East Hararge,Haromaya Rural,10/1/18,133
7932,Oromia,East Hararge,Haromaya Town,10/1/18,5
7933,Oromia,East Hararge,Jarso,10/1/18,149
7934,Oromia,East Hararge,Kersa EH,10/1/18,101
7935,Oromia,East Hararge,Kombolicha,10/1/18,42
7936,Oromia,East Hararge,Kumbi,10/1/18,31
7937,Oromia,East Hararge,Kurfa Chele,10/1/18,13
7938,Oromia,East Hararge,Melka Belo,10/1/18,80
7939,Oromia,East Hararge,Meta,10/1/18,99
7940,Oromia,East Hararge,Meyu Muleke,10/1/18,65
7941,Oromia,East Hararge,Midega Tole,10/1/18,126
7942,Oromia,East Shewa,Adama,10/1/18,20
7943,Oromia,East Shewa,Adami Tulu Jido Kombolcha,10/1/18,107
7944,Oromia,East Shewa,Adea,10/1/18,9
7945,Oromia,East Shewa,Batu,10/1/18,20
7946,Oromia,East Shewa,Bora,10/1/18,30
7947,Oromia,East Shewa,Boset,10/1/18,48
7948,Oromia,East Shewa,Dugda,10/1/18,82
7949,Oromia,East Shewa,Fentale,10/1/18,27
7950,Oromia,East Shewa,Gimbichu,10/1/18,1
7951,Oromia,East Shewa,Liben,10/1/18,5
7952,Oromia,East Shewa,Lomme,10/1/18,2
7953,Oromia,East Shewa,Matahara,10/1/18,2
7954,Oromia,East Shewa,Olanciti Hospital,10/1/18,7
7955,Oromia,East Wellega,Boneya Bushe,10/1/18,5
7956,Oromia,East Wellega,Diga,10/1/18,5
7957,Oromia,East Wellega,Ebantu,10/1/18,0
7958,Oromia,East Wellega,Gida Ayana,10/1/18,23
7959,Oromia,East Wellega,Gobu Seyo,10/1/18,8
7960,Oromia,East Wellega,Gudeyabila,10/1/18,2
7961,Oromia,East Wellega,Guto Gida,10/1/18,21
7962,Oromia,East Wellega,Haro Limu,10/1/18,16
7963,Oromia,East Wellega,Jimma Arjo,10/1/18,14
7964,Oromia,East Wellega,Kiremu,10/1/18,9
7965,Oromia,East Wellega,Leqa Dulecha,10/1/18,1
7966,Oromia,East Wellega,Limu,10/1/18,2
7967,Oromia,East Wellega,Nunu Qumba,10/1/18,4
7968,Oromia,East Wellega,Sasiga,10/1/18,2
7969,Oromia,East Wellega,Sibu Sire,10/1/18,0
7970,Oromia,East Wellega,Wama Hagelo,10/1/18,4
7971,Oromia,East Wellega,Wayu Tuqa,10/1/18,0
7972,Oromia,Finfine Zuria,Akaki,10/1/18,0
7973,Oromia,Finfine Zuria,Berreh,10/1/18,1
7974,Oromia,Finfine Zuria,Mullo,10/1/18,0
7975,Oromia,Finfine Zuria,Sandefa,10/1/18,5
7976,Oromia,Finfine Zuria,Sebeta Awas,10/1/18,4
7977,Oromia,Finfine Zuria,Sululta Town,10/1/18,4
7978,Oromia,Finfine Zuria,Walmera,10/1/18,2
7979,Oromia,Gelan Town,Gelan Town,10/1/18,1
7980,Oromia,Guji,Adola Hospital,10/1/18,26
7981,Oromia,Guji,Adola Reda,10/1/18,34
7982,Oromia,Guji,Adola Town,10/1/18,9
7983,Oromia,Guji,Aga Wayyu,10/1/18,4
7984,Oromia,Guji,Anna Sora,10/1/18,23
7985,Oromia,Guji,Bore,10/1/18,5
7986,Oromia,Guji,Bore Hospital,10/1/18,0
7987,Oromia,Guji,Dima,10/1/18,40
7988,Oromia,Guji,Girja,10/1/18,27
7989,Oromia,Guji,Goro Dola,10/1/18,9
7990,Oromia,Guji,Gumi Eldallo,10/1/18,12
7991,Oromia,Guji,Hambela Wamena,10/1/18,77
7992,Oromia,Guji,Liben,10/1/18,63
7993,Oromia,Guji,Negele Hospital,10/1/18,8
7994,Oromia,Guji,Negele Town,10/1/18,1
7995,Oromia,Guji,Odo Shakiso,10/1/18,14
7996,Oromia,Guji,Saba Boru,10/1/18,16
7997,Oromia,Guji,Shakiso town,10/1/18,4
7998,Oromia,Guji,Uraga,10/1/18,12
7999,Oromia,Guji,Wadara,10/1/18,31
8000,Oromia,Holeta town,Holeta town,10/1/18,11
8001,Oromia,Horo Gudru Wellega,Abay Chomen,10/1/18,2
8002,Oromia,Horo Gudru Wellega,Abe Dengoro,10/1/18,5
8003,Oromia,Horo Gudru Wellega,Amuru,10/1/18,2
8004,Oromia,Horo Gudru Wellega,Chomen Guduru,10/1/18,0
8005,Oromia,Horo Gudru Wellega,Gudru,10/1/18,5
8006,Oromia,Horo Gudru Wellega,Hababo Guduru,10/1/18,0
8007,Oromia,Horo Gudru Wellega,Horo,10/1/18,1
8008,Oromia,Horo Gudru Wellega,Horro Buluk,10/1/18,0
8009,Oromia,Horo Gudru Wellega,Jarte Jardga,10/1/18,5
8010,Oromia,Horo Gudru Wellega,Jima Geneti,10/1/18,7
8011,Oromia,Horo Gudru Wellega,Jima Rare,10/1/18,4
8012,Oromia,Horo Gudru Wellega,Shambu Hospital,10/1/18,24
8013,Oromia,Horo Gudru Wellega,Shambu Town,10/1/18,0
8014,Oromia,Ilu Aba Bora,Ale,10/1/18,1
8015,Oromia,Ilu Aba Bora,Algesachi,10/1/18,1
8016,Oromia,Ilu Aba Bora,Becho,10/1/18,0
8017,Oromia,Ilu Aba Bora,Bilonopa,10/1/18,0
8018,Oromia,Ilu Aba Bora,Bure,10/1/18,0
8019,Oromia,Ilu Aba Bora,Darimu,10/1/18,14
8020,Oromia,Ilu Aba Bora,Didu,10/1/18,8
8021,Oromia,Ilu Aba Bora,Doreni,10/1/18,2
8022,Oromia,Ilu Aba Bora,Halu,10/1/18,2
8023,Oromia,Ilu Aba Bora,Hurumu,10/1/18,1
8024,Oromia,Ilu Aba Bora,Metu Rural,10/1/18,0
8025,Oromia,Ilu Aba Bora,Metu Town,10/1/18,6
8026,Oromia,Ilu Aba Bora,Nono Sele,10/1/18,0
8027,Oromia,Ilu Aba Bora,Yayu,10/1/18,0
8028,Oromia,Jimma,Agaro,10/1/18,8
8029,Oromia,Jimma,Agaro Hospital,10/1/18,3
8030,Oromia,Jimma,B/Tolyi,10/1/18,11
8031,Oromia,Jimma,Chora Boter,10/1/18,4
8032,Oromia,Jimma,Dedo,10/1/18,41
8033,Oromia,Jimma,Gera,10/1/18,7
8034,Oromia,Jimma,Gomma,10/1/18,16
8035,Oromia,Jimma,Guma,10/1/18,31
8036,Oromia,Jimma,Kersa,10/1/18,59
8037,Oromia,Jimma,Limu Hospital,10/1/18,12
8038,Oromia,Jimma,Limu Kosa,10/1/18,12
8039,Oromia,Jimma,Limu Seka,10/1/18,58
8040,Oromia,Jimma,Mana,10/1/18,4
8041,Oromia,Jimma,Mancho,10/1/18,38
8042,Oromia,Jimma,Nono Benja,10/1/18,6
8043,Oromia,Jimma,O/Beyam,10/1/18,35
8044,Oromia,Jimma,Omo Nada Hospital,10/1/18,18
8045,Oromia,Jimma,Omonada,10/1/18,71
8046,Oromia,Jimma,Seka Chekorsa,10/1/18,31
8047,Oromia,Jimma,Seka Chhokorsa Hospital,10/1/18,14
8048,Oromia,Jimma,Sekoru,10/1/18,54
8049,Oromia,Jimma,Setema,10/1/18,40
8050,Oromia,Jimma,Setema Hospital,10/1/18,4
8051,Oromia,Jimma,Shabe,10/1/18,38
8052,Oromia,Jimma,Sigmo,10/1/18,63
8053,Oromia,Jimma,Tiro Afeta,10/1/18,23
8054,Oromia,Jimma Spe Town,Jimma Spe Town,10/1/18,70
8055,Oromia,Lege Dadi Lege Tafo Town,Lege Dadi Lege Tafo Town,10/1/18,0
8056,Oromia,Modjo town,Modjo town,10/1/18,0
8057,Oromia,Nekemte Town,Nekemte Town,10/1/18,16
8058,Oromia,North Shewa,Abichugna,10/1/18,2
8059,Oromia,North Shewa,Aleiltu,10/1/18,0
8060,Oromia,North Shewa,Debre Libanos,10/1/18,3
8061,Oromia,North Shewa,Degem,10/1/18,12
8062,Oromia,North Shewa,Dera,10/1/18,55
8063,Oromia,North Shewa,Dera hospital,10/1/18,31
8064,Oromia,North Shewa,Fiche Hospital,10/1/18,10
8065,Oromia,North Shewa,Fichetown,10/1/18,2
8066,Oromia,North Shewa,Girar Jarso,10/1/18,15
8067,Oromia,North Shewa,Hidabu Abote,10/1/18,19
8068,Oromia,North Shewa,Jido,10/1/18,17
8069,Oromia,North Shewa,Kimbibit,10/1/18,1
8070,Oromia,North Shewa,Kuyu,10/1/18,18
8071,Oromia,North Shewa,Kuyu Hospital,10/1/18,6
8072,Oromia,North Shewa,Were Jarso,10/1/18,18
8073,Oromia,North Shewa,Wuchale,10/1/18,12
8074,Oromia,North Shewa,Yaya Gulele,10/1/18,0
8075,Oromia,Qeleme Wellega,Anfilo,10/1/18,49
8076,Oromia,Qeleme Wellega,Dale Sedi,10/1/18,14
8077,Oromia,Qeleme Wellega,Dale Wabera,10/1/18,4
8078,Oromia,Qeleme Wellega,Dambi Dollo,10/1/18,0
8079,Oromia,Qeleme Wellega,Dambi Dolo Hospital,10/1/18,72
8080,Oromia,Qeleme Wellega,Gawo Qebe,10/1/18,40
8081,Oromia,Qeleme Wellega,Gidami,10/1/18,0
8082,Oromia,Qeleme Wellega,Hawa Gelan,10/1/18,39
8083,Oromia,Qeleme Wellega,Jimma Horo,10/1/18,1
8084,Oromia,Qeleme Wellega,Laloqile,10/1/18,28
8085,Oromia,Qeleme Wellega,Sedan Chanka,10/1/18,15
8086,Oromia,Qeleme Wellega,Seyo,10/1/18,3
8087,Oromia,Qeleme Wellega,Yemalogi Wolel,10/1/18,19
8088,Oromia,Robe town,Robe town,10/1/18,6
8089,Oromia,Sebeta Town,Sebeta Town,10/1/18,4
8090,Oromia,Shashamane Town,Shashamane Town,10/1/18,45
8091,Oromia,South West Shewa,Ameya,10/1/18,11
8092,Oromia,South West Shewa,Ameya Hospital,10/1/18,5
8093,Oromia,South West Shewa,Bantu  Hospital,10/1/18,1
8094,Oromia,South West Shewa,Becho,10/1/18,0
8095,Oromia,South West Shewa,Dawo,10/1/18,7
8096,Oromia,South West Shewa,Goro,10/1/18,4
8097,Oromia,South West Shewa,Ilu,10/1/18,2
8098,Oromia,South West Shewa,Kersana Malima,10/1/18,12
8099,Oromia,South West Shewa,Seden Sodo,10/1/18,2
8100,Oromia,South West Shewa,Sodo Dac'Ha,10/1/18,2
8101,Oromia,South West Shewa,St.Luke Hospital,10/1/18,22
8102,Oromia,South West Shewa,Tole,10/1/18,6
8103,Oromia,South West Shewa,Tulu Bolo Hospital,10/1/18,9
8104,Oromia,South West Shewa,Woliso Rural,10/1/18,6
8105,Oromia,South West Shewa,Wonchi,10/1/18,3
8106,Oromia,Sululta Town,Sululta Town,10/1/18,1
8107,Oromia,West Arsi,Adaba,10/1/18,46
8108,Oromia,West Arsi,Arsi Negele Rural,10/1/18,52
8109,Oromia,West Arsi,Arsi Negele Town,10/1/18,2
8110,Oromia,West Arsi,Bishan Guracha Town,10/1/18,0
8111,Oromia,West Arsi,Dodola  Hospital,10/1/18,6
8112,Oromia,West Arsi,Dodola Rural,10/1/18,3
8113,Oromia,West Arsi,Dodola Town,10/1/18,0
8114,Oromia,West Arsi,Gambo Hospital,10/1/18,9
8115,Oromia,West Arsi,Gedeb Asasa,10/1/18,12
8116,Oromia,West Arsi,Hebal Arsi,10/1/18,10
8117,Oromia,West Arsi,Kofele,10/1/18,15
8118,Oromia,West Arsi,Kokosa,10/1/18,6
8119,Oromia,West Arsi,Kokosa  Hospital,10/1/18,1
8120,Oromia,West Arsi,Kore,10/1/18,0
8121,Oromia,West Arsi,Loke Hada Hospital,10/1/18,26
8122,Oromia,West Arsi,Nensebo,10/1/18,20
8123,Oromia,West Arsi,Shala,10/1/18,229
8124,Oromia,West Arsi,Shashemene Rural,10/1/18,263
8125,Oromia,West Arsi,Siraro,10/1/18,246
8126,Oromia,West Arsi,Wondo,10/1/18,36
8127,Oromia,west Guji,Abaya,10/1/18,75
8128,Oromia,west Guji,Biebirsa kojowa,10/1/18,57
8129,Oromia,west Guji,Bule Hora,10/1/18,112
8130,Oromia,west Guji,Bule Hora hospital,10/1/18,0
8131,Oromia,west Guji,Bule Hora Toun,10/1/18,10
8132,Oromia,west Guji,Dugda Dawa,10/1/18,33
8133,Oromia,west Guji,Gelana,10/1/18,12
8134,Oromia,west Guji,Hanbala,10/1/18,45
8135,Oromia,west Guji,kercha,10/1/18,57
8136,Oromia,west Guji,Kercha hospital,10/1/18,14
8137,Oromia,west Guji,Mkelka Soda,10/1/18,32
8138,Oromia,west Guji,Suro barguda,10/1/18,1
8139,Oromia,West Hararge,Anchar,10/1/18,50
8140,Oromia,West Hararge,Bedesa Town,10/1/18,21
8141,Oromia,West Hararge,Boke,10/1/18,106
8142,Oromia,West Hararge,Burka Dimtu,10/1/18,74
8143,Oromia,West Hararge,Chiro Hospital,10/1/18,22
8144,Oromia,West Hararge,Chiro Town,10/1/18,6
8145,Oromia,West Hararge,Chiro Zuriya,10/1/18,161
8146,Oromia,West Hararge,Daro Lebu,10/1/18,65
8147,Oromia,West Hararge,Doba,10/1/18,98
8148,Oromia,West Hararge,Gelemso Hospital,10/1/18,18
8149,Oromia,West Hararge,Gemechis,10/1/18,158
8150,Oromia,West Hararge,Guba Qoricha,10/1/18,48
8151,Oromia,West Hararge,Habro,10/1/18,64
8152,Oromia,West Hararge,Hawi gudina,10/1/18,30
8153,Oromia,West Hararge,Meiso,10/1/18,108
8154,Oromia,West Hararge,Mesela,10/1/18,157
8155,Oromia,West Hararge,Oda Bultum,10/1/18,177
8156,Oromia,West Hararge,Tulo,10/1/18,101
8157,Oromia,West Hararge,West Harerge	Gumbi Bordede,10/1/18,66
8158,Oromia,West Shewa,Abuna Gindeberet,10/1/18,23
8159,Oromia,West Shewa,Adea Berga,10/1/18,0
8160,Oromia,West Shewa,Ambo,10/1/18,7
8161,Oromia,West Shewa,Ambo Hospital,10/1/18,5
8162,Oromia,West Shewa,Ambo University  Hosp,10/1/18,15
8163,Oromia,West Shewa,Bako Hospital,10/1/18,3
8164,Oromia,West Shewa,Bako Tibe,10/1/18,19
8165,Oromia,West Shewa,Chelia,10/1/18,8
8166,Oromia,West Shewa,Codi,10/1/18,59
8167,Oromia,West Shewa,Dano,10/1/18,8
8168,Oromia,West Shewa,Dendi,10/1/18,3
8169,Oromia,West Shewa,Ejerie,10/1/18,7
8170,Oromia,West Shewa,Ejersa Lafo,10/1/18,0
8171,Oromia,West Shewa,Elifata,10/1/18,4
8172,Oromia,West Shewa,Gedo Hospital,10/1/18,4
8173,Oromia,West Shewa,Ginde Beret,10/1/18,0
8174,Oromia,West Shewa,Gindeberet Hospital,10/1/18,1
8175,Oromia,West Shewa,Gojo Hospital,10/1/18,12
8176,Oromia,West Shewa,Guder Hosp,10/1/18,0
8177,Oromia,West Shewa,Ilu Galan,10/1/18,13
8178,Oromia,West Shewa,Inchini Hospital,10/1/18,4
8179,Oromia,West Shewa,Jeldu,10/1/18,0
8180,Oromia,West Shewa,Jibat,10/1/18,0
8181,Oromia,West Shewa,Liban Jawi,10/1/18,11
8182,Oromia,West Shewa,Meta Waliqite,10/1/18,6
8183,Oromia,West Shewa,Metarobi,10/1/18,25
8184,Oromia,West Shewa,Midakegni,10/1/18,11
8185,Oromia,West Shewa,Nono,10/1/18,19
8186,Oromia,West Shewa,Tibe Kutaye,10/1/18,0
8187,Oromia,West Shewa,Tikur Enchini,10/1/18,0
